suite,task_id,split_role,language,init_state_id,env_seed,policy_seed_root,policy_noise_seeds,success,steps,wall_seconds,finished_at,stage_predicates,occupancy_trajectory,horizon_writer_lora,asset,panel,global_task_id,old_writer_unseen_auxiliary,branch,local_step,parent_asset
libero_goal,6,validation,put the cream cheese in the bowl,1,7,7,"[172711500567230450,7421732192852202220,5696561469870624486,1959095774179179170,7096899449743204803,6574102587345016126,61461671323595603,1124833847544659051,8371862612761519600,317790859405359394,2368768065563260770,484822171613426146,4530602358412543701,7019089587053173144,6324709606709671691,7558199183049434637,6214980544420630992,6052297001701878808,9129516409868353403,1439083426395263484,4692748106633523466,3720012224695422941,4823991602567067248]",True,111,22.1176142799668,23.985181517899036,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""cream_cheese_1"",""akita_black_bowl_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":111}]}","{""bytes"":46929,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/O-L/local_036/trajectories/libero_goal_task_06_state_001.pt"",""replans"":23}","{""asset"":""O-L@36"",""checkpoint_selection_use"":false,""global_task_id"":26,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":6,""teacher_demo"":1,""teacher_raw_frames"":113,""teacher_sampled_frames"":24,""test_use"":false}",O-L@36,terminal_held,26,False,O-L,36,O1200
libero_goal,6,validation,put the cream cheese in the bowl,2,7,7,"[8869015256941978067,4364676101678728631,5793129651229169082,6966585936914818765,3014400220243696677,7835934952702427717,112500066649987043,946246571510749967,9209627272744437452,1782459505040012360,8661789802014128130,6375355591816836646,8480037578167967748,9109856301066563872,5649965148495419357,1361523480028289456,5544897762248452733,7926908190596035863,2691269795480030267,3762153279186053744,3178207901713675661,9171734940684465754]",True,106,20.638560106046498,23.468213060870767,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""cream_cheese_1"",""akita_black_bowl_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":106}]}","{""bytes"":44907,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/O-L/local_036/trajectories/libero_goal_task_06_state_002.pt"",""replans"":22}","{""asset"":""O-L@36"",""checkpoint_selection_use"":false,""global_task_id"":26,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":6,""teacher_demo"":2,""teacher_raw_frames"":103,""teacher_sampled_frames"":22,""test_use"":false}",O-L@36,terminal_held,26,False,O-L,36,O1200
libero_goal,6,validation,put the cream cheese in the bowl,3,7,7,"[3467587809100205298,2928896816047292381,1435237479997991110,8733937688212635507,403890202367671631,5767672073548237334,2482907197191448394,6218636126290372373,5552533092183756129,5031099651492635924,2718241891028489771,343959079166825932,386421086928096082,3882073155129270948,1668398944862961140,5239989079759808327,5646748796877955327,1477718980308966035,5265336241054362918,8749581263222743127]",True,97,18.37889486597851,22.190482079051435,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""on"",""cream_cheese_1"",""akita_black_bowl_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":97}]}","{""bytes"":40927,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/O-L/local_036/trajectories/libero_goal_task_06_state_003.pt"",""replans"":20}","{""asset"":""O-L@36"",""checkpoint_selection_use"":false,""global_task_id"":26,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_goal"",""task_id"":6,""teacher_demo"":3,""teacher_raw_frames"":104,""teacher_sampled_frames"":22,""test_use"":false}",O-L@36,terminal_held,26,False,O-L,36,O1200
libero_10,1,validation,put both the cream cheese box and the butter in the basket,0,7,7,"[6121435815512619047,9198136133492397877,8765829600456851509,7041222535750260529,7347630065393026896,2580028621035660761,3998888066084241576,321347343332153252,2645310409860292964,3600052332270670330,8912581740772062518,8468295567590886472,5377788564366722152,5777214288152487855,7829817036294500816,8501742281172678354,5683675586975837944,4715151168542892800,5754295708092879345,671570477553091847,1663316238895543887,4552132804583041443,7506665256121924950,7469169733610095278,2123252778679775852,7401056047726770785,599502111117659115,8669282422218258812,3039940301539086274,7077430281456258073,1332002337416064432,3776562060549698611,3734450047364869830,1418951287358372467,8430334862880071574,340709621708443088,8051791603525114798,910749159723223469,6693791023665261543,5223202734525571362,4652390051136401038,607182125464282334,1724504025363396364,6145216743698259877,6632217765290579420,4546308699174973541,7165572750831335712,7654472516627064315,2092297510147772997,8147809362110549796,5745948255303080899,119950738572812056,4183610026216326889,3530665420526958322,7801627131782584598,8754496288577792990,132473802744525674,6344980773868147280,3952500975645363572,2027245428225958282,1927650453537806106,2512740521107070441,7097193748883680474,2844610087226438012,1083234892691100915,4816330745350218912,8754511766378795554,8760143091839303845,6043024483741875775,723549488408053868,1739052091091687837,274582238362952230,7699824063495730110,3680130800998278920,5472477216559289622,8761677970238075190,2338560315897265059,5831578476898846233,7225880811879126120,5064847793878784504,658537246877017695,4586917552463769620,3632738467167313013,7870932457957464584,4527422042444280243,1852108086206093724,6057949535779431517,6227560449794431465,7285493774943545873,7054154813456385577,4295196837108274568,5240610798287010798,2157760216569249944,2633060516740762793,1466763418403027569,3161472324133342308,5635949790144035765,4195926355510275263,81430477046028914,2291027380881125740,7677578478740192043,7652291943122972400,2266180884713378092,2785548656426545540]",False,520,99.63310521608219,100.99431419791654,"{""ever_satisfied"":[false,true],""final_satisfied"":[false,true],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[false,true],""step"":428}]}","{""bytes"":164099607,""capture_level"":""full"",""path"":""<STUDY>/rollouts/e3/O-L/local_036/trajectories/libero_10_task_01_state_000.pt"",""replans"":104}","{""asset"":""O-L@36"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":0,""teacher_raw_frames"":258,""teacher_sampled_frames"":53,""test_use"":false}",O-L@36,terminal_held,31,False,O-L,36,O1200
libero_10,1,validation,put both the cream cheese box and the butter in the basket,1,7,7,"[66136584690404204,1183032435003356527,5732753762199970214,1720401479735964275,8096762105900571098,8110576256183317159,627749624633121593,4012944101114361812,7407613280741089515,6091555666974215354,7524113543090785836,2201015540824072742,6357554316873592422,2717064589331837526,8496146421739605321,7573165117756759864,941549900583962793,7508390252310786350,7745158682443670941,7173161088192079640,3896233785756745114,3407976707630940001,4977209342674064701,945854016950933945,2008095024826789324,3987553784325697467,9005051846598122963,4606742795821848611,3202805068549740242,289672210827973828,6234883741079832276,6651120344891319205,6376198737414162662,3788538586357697715,6627573242969805642,6011370663154629921,6569265293773614629,6680209266572780216,3232066089475971860,6771811244672059546,761567453574804361,6966141247532206178,6449643587293589819,4387820435446264726,684332003558619770,4575569270478339413,2666853741826764633,4703770427707681393,601279261956225568,1101740312046038420,4314419429301251926,2657497065404313858,5278913904028470724,4306935866612974264,2218513710484379354,4207194653134620012,8996260354374236651,4644658216506732888,5243065945968330211,7523489891868398484,5169568617123789546,3630025926784487471,5496991495622604049,5224977565955097250,8575440722706876087,6065271283182776493,7455410854511542949,3955212961680531500,2397703139404870646,1809302034679374089,6728056723628172727,6022841150300502468,1896898812840991070,581367364058053055,7967900338711895317,2616742539295295994,3339013224847436685,6374099022802143919,3547986363308797896,1302028264266321532,3885703969976212923,3038899933274363653,1274659608056753953,3748359631552459872,298238713708077828,8482520648214759910,5621429188574826372,9074496542410788862,2898528530075564283,2221733884019621417,7954420676736849314,5333349697421330952,5044587469203617679,4430680007953928301,7838603121245597187,1070894194001537948,6666623392488808652,9153447530331586500,2613756989219705015,8475601465665200090,7607150221073728196,8060180283112098204,6920323714341908049,6614585496822096865]",False,520,101.40173823386431,104.1858180030249,"{""ever_satisfied"":[false,false],""final_satisfied"":[false,false],""peak_satisfied_count"":0,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0}]}","{""bytes"":208087,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/O-L/local_036/trajectories/libero_10_task_01_state_001.pt"",""replans"":104}","{""asset"":""O-L@36"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":1,""teacher_raw_frames"":252,""teacher_sampled_frames"":52,""test_use"":false}",O-L@36,terminal_held,31,False,O-L,36,O1200
libero_10,1,validation,put both the cream cheese box and the butter in the basket,2,7,7,"[237537544366603088,4377711933226485083,4788660007159805263,17393041038539281,6663540231053520189,5640786627733641716,6657465019700196683,557610952177037896,6990620465574385082,5083340144013246260,5431125978830615161,6771063504230683973,9171636196861380520,6092847668129716701,2633517551440705676,7678200001578988402,1207862821945206703,6905423834438823346,8451344072386187812,7954488185244623399,7419659545470780857,4033453314564488254,8262692835669004409,4338044275411720028,5749216235295601894,2144243427268010703,2726195583078283313,6536632245765142500,6030034414389871759,7208895055044926003,2217444040212311824,8504274990113212780,6821015111846485544,6151758962031277411,5539655904396036590,1734411083081132399,1944860338937866814,3723878479175287422,2121489029533903927,4724699252759105581,8210828354769804888,8219379349200928774,8943552267309242913,5001365223098226299,8574791211410507597,1198132679271159053,696783229804103743,2469720650938780408,7863796595324854571,40578665032007877,207906401635952564,7442488373002408494,7145202880192885009,6187894358791876805,6268169459498638206,1243927226115219108,2995758008844218891,6009473991422210924,5012125767614478739,2626403740146658947,2520420618293281790,2722476508276810225,6840912642664133171,83875925733558605,7089712986038390783,8603608808279576523,5700704723648848733,7853938343515516028,7607005850956452125,6787314053515032945,524117091167867868,7468508234243980107,8997725298965051947,5530287410135940858,395342534446465335,9197979703121896904,6839877507678758060,4193645749647424219,1432438538352840906,6572792808584455210,8997749385902775353,6106476188912778535,3202501799050848954,5543052816613552351,7812759279058855258,3455343860059300031,5191939225307625937,3314743897481995836,8671963553220609745,4068493854088256022,6045642874181940811,2542234573193339791,7145175376455663805,7636246394926315465,2947224322543040359,3825001018252672089,1537923074713159130,3521113722070615648,2789342468843698042,6358115943118138748,589779690775283711,2891160029758315162,3809874528271221723,4056298425238616656]",False,520,100.20806800434366,104.42830831417814,"{""ever_satisfied"":[true,false],""final_satisfied"":[false,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":147},{""satisfied"":[false,false],""step"":186},{""satisfied"":[true,false],""step"":229},{""satisfied"":[false,false],""step"":241}]}","{""bytes"":208087,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/O-L/local_036/trajectories/libero_10_task_01_state_002.pt"",""replans"":104}","{""asset"":""O-L@36"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":2,""teacher_raw_frames"":246,""teacher_sampled_frames"":50,""test_use"":false}",O-L@36,terminal_held,31,False,O-L,36,O1200
libero_10,1,validation,put both the cream cheese box and the butter in the basket,3,7,7,"[1172433371271890943,1977564003530107199,8115592664614019157,6159323659024996084,2519690596343933893,3091526433145304265,4983200605690899963,8777235373924435877,24668664935122978,4738901875664707595,9146685982721738885,8764811733564714342,6635306866755069675,5286559259175742777,5561457748788341118,8896975671599236419,2575262689060700357,6429110907832080416,4108929753508194225,1278920952570853036,1936917704056445379,2542411021763533232,8853479110757827692,869142526677507796,4060095511433873165,6042885968174723371,4337192355065126869,6967237333313553850,9162203836822167091,1868390445493595235,468709751550360953,5295565572124894114,7834904024165627271,7270315595052438460,3386901692833337559,3416748962656713806,1719984605159610797,2396878498197051677,6830277733851247257,7942976674111433413,1536695889054105869,5082661196935383747,1144820361304319481,4542936399383682853,5541067093559189534,529690065245781455,5029462307555248978,2137477655576930501,5321188535125895451,2070104391903597384,834847158006402801,7253483230452966487,1052936468480163351,8552025359293890063,7580603615504933225,1569145745296256517,6137949514422224468,7562660764472843969,409141062691524893,3383973460302621511,4630998784918542100,3899346986818037287,3175265089064140439,4924449011951044938,4156303845325359211,7694900448521195924,1400762935104569802,6960604059106592194,452563245186382647,7754987409397160068,1680669419616164166,849553679760382897,383189082628014288,5862143357937734684,7568163160770022781,7599529908373285936,3041142869534331622,105126237026140907,6214206691709410873,5836993509239406059,2165691052611190382,5704704268049717633,9002768234225885334,4249241578151460139,2109850119882463633,5014070768486082812,2395669259448408164,5205698568647499533,8206439807761392850,2138773401876216925,3245202509019310374,2041230882120757968,6213452421643305544,1149559515864541208,3138556340763352961,7153861174883512995,6711370508369598272,6512528167997487817,4138676164903788156,6941894878824137839,7310574618247592754,4136379133205037650,4348489292662483355,9204963173706685255]",False,520,98.95895661134273,104.58655031118542,"{""ever_satisfied"":[true,false],""final_satisfied"":[false,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""],[""in"",""butter_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":149},{""satisfied"":[false,false],""step"":181},{""satisfied"":[true,false],""step"":194},{""satisfied"":[false,false],""step"":196},{""satisfied"":[true,false],""step"":204},{""satisfied"":[false,false],""step"":206}]}","{""bytes"":208087,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/O-L/local_036/trajectories/libero_10_task_01_state_003.pt"",""replans"":104}","{""asset"":""O-L@36"",""checkpoint_selection_use"":false,""global_task_id"":31,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":1,""teacher_demo"":3,""teacher_raw_frames"":288,""teacher_sampled_frames"":59,""test_use"":false}",O-L@36,terminal_held,31,False,O-L,36,O1200
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,0,7,7,"[336169725590312743,567642240813974001,8354292684063646108,5334794776498519797,2040010150640505745,2343701475842438382,5412470899770061167,820364343317419064,5457482945389825552,2504491285362484018,7422502578034213173,5056665176767612485,2003354737360645143,8279383433696764486,4208196502484156673,8983410438659563528,2296803609333534892,2041091650467651175,7305716513144627935,7294937211943360544,8345237991230332652,7378017725889838708,8716448154690811246,5248443494691871216,7529697755391121787,1862166540365282398,2609489418213649695,5978486964181319654,6108847747429346475,10896211519042734,632168830307983749,4412507377118305204,6899210162312910412,8892264593979939178,6711167163185464394,1060942332519197531,7683232954977206474,6481572829038608126,4882806255361637472,6273919674139184962,3807167094997445951,7062685955978024623,4512137335689055618,1809768366406659912]",False,220,50.2264019921422,51.407822233624756,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":69428749,""capture_level"":""full"",""path"":""<STUDY>/rollouts/e3/N-H/local_036/trajectories/libero_spatial_task_03_state_000.pt"",""replans"":44}","{""asset"":""N-H@36"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":0,""teacher_raw_frames"":99,""teacher_sampled_frames"":21,""test_use"":false}",N-H@36,terminal_held,3,False,N-H,36,N1800
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,1,7,7,"[3071172578146223952,2080936696745084643,5469435010854225470,2153244960118961693,6816072406336098585,1734556419457555794,7851340247296578549,4816167663840372196,4754548742721011271,9211355379407494252,137860901857221128,9090171750181843907,8119349483388016788,4891543561003366242,4473642343538525021,8364298704962546982,1629217563418473229,3290217260496827766,7629897306060874214,4742490323170293522,6404441703517424389,2964772810324140608,8627077584774895936,7067740256789030010,6096419447607542293,2421140236193322289,2141270493379617205,1010245111888233794,1882603917034485663,6807540081070718306,7958976321620515269,1353257216537134775,354288215576696133,7398095969472644875,5516130732246258088,3260659763272367547,9016830905651363263,9040689358250327078,3852222077895087847,733719658047369777,2215874165970119567,1228841508309924712,7446902625025060330,1614446166569296241]",False,220,52.19917212519795,54.65583850070834,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":89033,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/N-H/local_036/trajectories/libero_spatial_task_03_state_001.pt"",""replans"":44}","{""asset"":""N-H@36"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":1,""teacher_raw_frames"":101,""teacher_sampled_frames"":21,""test_use"":false}",N-H@36,terminal_held,3,False,N-H,36,N1800
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,2,7,7,"[6298054988284327818,6912635386658077700,383976089418881795,2587202063313400801,7021786076458083965,593234421942514120,8669872273799573751,5991206727220654679,3270751023889855435,8139016423407761104,4028834637132934680,4043526413053354951,8641375561554741217,7084097018260223068,3748824873657071406,2524451583669730806,2801126175072182625,5243106494803483929,1850557323821615607,3769967364146662180,5559034931446361638,7379059557454514174,5208848188514599125,4517426482748366558,6642745596815519244,1543581277050354868,64201453868939890,5917772037212507502,4618418428943697941,1857939053038166148,986682144285924132,6456913035056418687,1675717581923092506,6827958072632819708,4196703704979411765,2081608758167524278,6929372642416587591,4083624104459398486,8090975857695981703,840550814909965803,1518264375091780417,7964665337691382192,5764343078512216185,6569895843324408687]",False,220,51.154019836336374,54.903390475548804,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":89033,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/N-H/local_036/trajectories/libero_spatial_task_03_state_002.pt"",""replans"":44}","{""asset"":""N-H@36"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":2,""teacher_raw_frames"":95,""teacher_sampled_frames"":20,""test_use"":false}",N-H@36,terminal_held,3,False,N-H,36,N1800
libero_spatial,3,validation,pick up the black bowl on the cookie box and place it on the plate,3,7,7,"[5844883203585125168,5025841759868289392,3144194430178048546,4801875581304945847,468081466817769956,4734881704432230013,959494122824425653,1945541120257169749,6506988136844350673,1323002413188064283,1282348786779226374,6571566919880846274,5302843147758881824,8099844664203210874,4162119894034043737,5099925154081425737,6833960761683269512,7413558454919553786,3214155400790689838,8476036750337665618,5683741918122184492,3146513501583868712,5134754843935734534,7295903721501276154,6966475529449043799,964144398375903039,5537281316329676556,2570112512858642678,8253316964221879720,2000320299649689463,7363408069598897341,7244719144436028534,1277706102151985398,2882953250328450485,6809773225674697798,4961094627183306235,3601228802350205382,4033712914798725752,3897374095001332926,6898814568060512473,8284858137158279658,330857029533074500,6288659453853307531,4954602287269604115]",False,220,50.48862703796476,55.36669476516545,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""on"",""akita_black_bowl_1"",""plate_1""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":89033,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/N-H/local_036/trajectories/libero_spatial_task_03_state_003.pt"",""replans"":44}","{""asset"":""N-H@36"",""checkpoint_selection_use"":false,""global_task_id"":3,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_spatial"",""task_id"":3,""teacher_demo"":3,""teacher_raw_frames"":115,""teacher_sampled_frames"":24,""test_use"":false}",N-H@36,terminal_held,3,False,N-H,36,N1800
libero_object,1,validation,pick up the cream cheese and place it in the basket,0,7,7,"[1764210406108741574,3836588974318758825,7971256763961264857,8172640194079971334,5109217772215900344,8127657125412314075,41127862791718870,2618195653838822282,3945879615897659047,4807547919112120522,1806370725723135070,4513106148028486545,6319195100526623892,5370509103018043559,6498526979093454720,902687379068510851,2376500793543191942,8621046406545839782,2246205218069956362,7429359954569227064,7884868446968348240,2227676743794273877,5070154547901706858,3669414435821318416,8848835830760864689,7729708896664410211,4633559183066694126,5327164714405199684,6226991016291009180,2221326210433340297,8768033716272618626,6311534387210060068,9171459359667105102,5965569251769123100,2718805684633866035,1662410874903997488,2840173522319229163,8834241311588677320,709069421190859722,8185886960346710137,2565064801153509063,2146060320521951229,3378153110170898822,7385328994146981193,8294308961245227333]",True,224,41.24375267047435,42.26407410856336,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":224}]}","{""bytes"":90965,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/N-H/local_036/trajectories/libero_object_task_01_state_000.pt"",""replans"":45}","{""asset"":""N-H@36"",""checkpoint_selection_use"":false,""global_task_id"":11,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_object"",""task_id"":1,""teacher_demo"":0,""teacher_raw_frames"":139,""teacher_sampled_frames"":29,""test_use"":false}",N-H@36,terminal_held,11,False,N-H,36,N1800
libero_object,1,validation,pick up the cream cheese and place it in the basket,1,7,7,"[7420547635691626371,501823346460184892,2808280276510186011,9125043344243611695,403813749669296451,1407366998281182077,2209299523064019634,1728017030491187931,2513642288712647512,1447387066432853060,4693224407500016404,1737625573879917920,6067103784603218004,4875182151779258051,546466106271624807,9047002785452638602,7742191438442415817,8024174060520581936,5799993939873865180,1334774698373763792,3129131042550033500,2753095723835555029,3433300564092773732,2301348941678342198,7241566034470681974,1595137328551950185,1223846610154684646,4228575145339593338,8558693830307251586,5060217729706729485,161047149258878698,2874843034271566865,3850461532179320374,483846141656559909,5334406913610702002,1768945815088919566,284012393076012105,2773929893499215681,1082557467933144293,8709156691477174840,2912888861160929594,4522628410835879771,401655199804936023,8103297065153877132,4118061439267329582,8826129452668332172,2263494092296218903,7101472703197888275,5983077629402424921,4703649913563333398,7719468365852383782,3990854988996443549,5937330318804893810,1575524277352256469,6900815957943964894,4705494789899483143]",False,280,45.6656918078661,47.6072344398126,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":112943,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/N-H/local_036/trajectories/libero_object_task_01_state_001.pt"",""replans"":56}","{""asset"":""N-H@36"",""checkpoint_selection_use"":false,""global_task_id"":11,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_object"",""task_id"":1,""teacher_demo"":1,""teacher_raw_frames"":187,""teacher_sampled_frames"":39,""test_use"":false}",N-H@36,terminal_held,11,False,N-H,36,N1800
libero_object,1,validation,pick up the cream cheese and place it in the basket,2,7,7,"[3515262128279278940,1224036772478655973,478293637689251682,3540847092953613223,4328413232641629785,6811305769457963913,7493268904500544434,8083105539726185730,8414072237268020580,1893592179093710111,2488153855796920192,1554986030321788607,4047939611339120474,4102179388848657701,1147138887996013605,3863494293313979635,6193003831111729703,1626172842785393201,2904614765474486566,3655373432879583266,6106723134634969432,1530641680022518864,5299007373251733956,1776309024967508017,5554150453191670933,3588510541056688845,666834990498619419,3102760675369552907,6023898576793354574,402930942210347881,2078320372986288529,7720159784174774081,7100389472550084792,8511427036292799244,6904098702670149683,784877683367073628,3651991877207798567,861886419337511138,6976178139089140318,5198337878486248212,5447440234268139515,1899657955444717978,781217027658603365,8223559301120999410,6478127570832816443,4533856968322227481,6018323511634894945,2673221832395028001]",True,236,41.00164772756398,44.03332918975502,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":236}]}","{""bytes"":96915,""capture_level"":""compact"",""path"":""<STUDY>/rollouts/e3/N-H/local_036/trajectories/libero_object_task_01_state_002.pt"",""replans"":48}","{""asset"":""N-H@36"",""checkpoint_selection_use"":false,""global_task_id"":11,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_object"",""task_id"":1,""teacher_demo"":2,""teacher_raw_frames"":125,""teacher_sampled_frames"":26,""test_use"":false}",N-H@36,terminal_held,11,False,N-H,36,N1800
