suite,task_id,split_role,language,init_state_id,env_seed,policy_seed_root,policy_noise_seeds,success,steps,wall_seconds,finished_at,stage_predicates,occupancy_trajectory,horizon_writer_lora,asset,panel,global_task_id,old_writer_unseen_auxiliary,paired_teacher_demo
libero_object,2,train,pick up the salad dressing and place it in the basket,2,7,7,"[819876312240355918,7393526760793077091,8219609591024630774,678086930081810191,5378668988763670442,8562896929448108889,7952206833824424980,6153578163397244934,8600353560611264702,5360519908927206101,1677456591289604523,4312131950909776386,1300295824871377689,8889213098818255465,506148884820736663,2789678235081217361,2700613037678503463,8166941857721968609,884944661215142797,4953819884431911953,4135886623190422532,4445636141886008669,4937543429469994179,1010900006734588013,5199730149621723732,6518585211636964647,8997351660534223289,5356573588739936257,4714849124857119837,193951054744898384,1762877312884787248,2404646303181169857,2605527945320466828,3447154030184229443,8790014835371623008,3889939628997399010,7421954123470736643,4488619821623410764,4160300164860709177,8855054048831931175,7329290406030931087,2081807024682103391,5159253211862069775,877956378140801670,8152468559839654363,5519465065735787234,3457895309141532787,393211916946199439,5657007264506806158,3130348390783210744,7288498309655178837,8538400492206860910,2218218315446327916,7111474715722402595,718482248167924527,8177669145935066372]",False,280,50.48172079306096,53.75427111564204,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""salad_dressing_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":88346143,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_object_task_02_state_002.pt"",""replans"":56}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":12,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_object"",""task_id"":2,""teacher_demo"":2,""teacher_raw_frames"":129,""teacher_sampled_frames"":27,""test_use"":false}",N1800,train,12,False,2
libero_object,2,train,pick up the salad dressing and place it in the basket,3,7,7,"[8639434405770398152,205919488606740875,2501948881802714263,5069929753859729762,3302366391688415942,9001581433863466647,9100694176453527499,328107878187802325,765954685160989904,6696427461794402730,3918120898880784857,907785793522543587,4121862568451884869,8672988666222239330,6314501926142379404,7414403981683438948,8881091179082601343,1875116340184474766,1900830040124490039,1950079712428461041,2516449151849810246,2310421115796619497,9054438725339839852,300142070450751365,7502943848515967706,7525226907824315211,1579069792832207232,2126256233270394446,200425568793567960,1473398849984927838,256974336133703160,2579939327168962525,7516160650261415276,5804312339824171996,1125953436632123172,8972614325382409897,6585408981715560279,8657870435269572251,4359114053935924699,4358653051936709503,8564780160120538480,5772594916368460674,2487848699716086663,6540382024773083440,6087995028654358106,1509307301461323395,3132709909459763677,5386500077548155145,8902967546907806115,5367969233733623052,8661713807828836874,8865162749370189000,9001557041549757974,7615066434818214185,5998747412507569924,1772336693234564772]",False,280,50.45960467401892,54.74163010995835,"{""ever_satisfied"":[false],""final_satisfied"":[false],""peak_satisfied_count"":0,""predicates"":[[""in"",""salad_dressing_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0}]}","{""bytes"":88346143,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_object_task_02_state_003.pt"",""replans"":56}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":12,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_object"",""task_id"":2,""teacher_demo"":3,""teacher_raw_frames"":125,""teacher_sampled_frames"":26,""test_use"":false}",N1800,train,12,False,3
libero_10,7,train,put both the alphabet soup and the cream cheese box in the basket,0,7,7,"[907041501630148667,4612298201938112620,7281379436564235312,8338984819693199724,2296327197964993479,1274874525767175883,1421085673004716131,8425219134706071258,2062056564332073825,3071823040802638185,7938505278379970267,3522984377378569669,5154699334473623640,5638591476749275226,7552400992327635367,4732095005522759435,548401318343329476,267082782734891939,5857808572556056244,728457632512888542,2479756125584198374,4267585010630026791,3441643870553481288,8467915757498431008,5439084353704905879,2429549296788933905,55074050952303357,7067922698958479450,3148481196641040200,7928035374902457223,2440436879351599588,3729017454671572477,656442492107433950,6368157897057010948,3464442594792354172,1280125980264144632,8474274633303663975,4870810077541056637,7166101728600443393,369158490192561197,764757969214367234,3552159545576718613,994019392606449986,7808204169934001903,6396956296601003891,2148627265909606181,3392973609910076788,7144436042418807983,5348980458885744959,4710379024947167801,2102325676071880200,7802958165199808900,7461942172918253974,1218388398405274306,392458831657878906,6590274664344723069,1400311591597243061,6427826179529007617,7561970502556684824,16365147013489906]",True,297,54.08678423985839,55.19265455706045,"{""ever_satisfied"":[true,true],""final_satisfied"":[true,true],""peak_satisfied_count"":2,""predicates"":[[""in"",""alphabet_soup_1"",""basket_1_contain_region""],[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":136},{""satisfied"":[true,true],""step"":297}]}","{""bytes"":94655247,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_10_task_07_state_000.pt"",""replans"":60}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":37,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":7,""teacher_demo"":0,""teacher_raw_frames"":242,""teacher_sampled_frames"":50,""test_use"":false}",N1800,train,37,False,0
libero_10,7,train,put both the alphabet soup and the cream cheese box in the basket,1,7,7,"[6054502716598075368,3373274192069980437,3185364884059471209,3608991073448512685,517748803206916309,9010808168683658860,3969398306279785984,4655120805785931556,7448513816754508384,6099694596918001882,2806494977354897077,1697037100477914334,3569436727247049860,9001816453034556463,5893953901839926098,379451450119823168,8132891434927867249,2722460681803149974,1058756159028552051,8444513812763477876,6323003568009789490,52925706232198483,3407496001400737197,794108315628650049,1689708956482017287,6306014752980090556,222897003135104657,8970068682809487284,4922052258049670881,8302988477073037773,1401187420163282846,5228472353476866614,4162134272585034759,6051809908143140903,714351754922177042,7991097623387708277,3396592449574138399,858780414343094743,1449441676156483277,3888627651511577075,155784254709717277,6010283337508566400,3779320978360101683,4318483056333515657,4692049277477932425,1941648099277504086,6553702964953029061,4236415250678739318,6518696491373012657,190199796422483962,8469442507697709941,7455061427177288459,4234408307774238832,4590956702557915850,6208500787622481845,3636122027318942685,2679645038158141695,5819158568058406159,1802602973444189485,3831144166720032239,1040054466211122704,6993185429138551357,3768803779400020884,510294469297024565,950927877389133366,8484010846785167239,3582158776025324215,5718180638084070370,8933752313594336548,1928031053182024831,4015617872392473536,820497684339733641,5926618261464899105,4649812173987320543,2209302671799867726,6331683035942567992,4470305473552257165,7628422331271476795,3618030208784749640,6201299382274795221,7737420559239050910,4223015513045081968,4200282289783786762,324168955198484415,2673655210954264192,671449631717851877,8543274320607591621,8659223830905750508,7956748313373601931,6982828976739134818,7446992908545697567,3815967400527592716,234038522364502723,1737442943690687005,6286049096464904391,271914701293051695,8471339901034421080,9000154197992288312,8547620048380180551,1511146987209210290,5309627985096157116,2182630813419250643,7745561134183826985,1331092219490038653]",False,520,80.32261746516451,82.44444232108071,"{""ever_satisfied"":[true,false],""final_satisfied"":[true,false],""peak_satisfied_count"":1,""predicates"":[[""in"",""alphabet_soup_1"",""basket_1_contain_region""],[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":366}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_10_task_07_state_001.pt"",""replans"":104}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":37,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":7,""teacher_demo"":1,""teacher_raw_frames"":290,""teacher_sampled_frames"":59,""test_use"":false}",N1800,train,37,False,1
libero_10,7,train,put both the alphabet soup and the cream cheese box in the basket,2,7,7,"[1141831798795922170,476116436293911919,8237067642382420058,8506762262383606495,8118914937716207702,6284120947842339944,5004368348949994857,2575816952202784325,8399303744084685300,3438407395270645068,4847004481919487525,4778235962858992395,2987713141466338533,7585356651342685923,6087824187240540081,2465977945630732666,818275127846322222,4361172374205476552,1363189026606831070,7707235255140555837,237400437888141885,1146283858514531568,3850848674028441834,650811130426090841,6160135171061725906,3483504987025845820,6498816732458390038,7218577709392159996,7128287944051605903,50186553606729547,703871423265154097,6748925175270680900,62943701319998776,8871551844684075718,6246572900359449399,6724406725943219299,7589562940788109256,1311415916896953251,8538578553698842348,8590143181027533353,1727269024583300655,8874194122223207471,1494456880129197172,1258027500909655032,2123678301846287987,6615294656067858141,5292781605920597399,6766452077574426209,4106142271637509256,7944857383135646459,2758304030882941327,1233962433497190800]",True,256,44.974440183956176,48.102938847150654,"{""ever_satisfied"":[true,true],""final_satisfied"":[true,true],""peak_satisfied_count"":2,""predicates"":[[""in"",""alphabet_soup_1"",""basket_1_contain_region""],[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":134},{""satisfied"":[true,true],""step"":256}]}","{""bytes"":82034687,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_10_task_07_state_002.pt"",""replans"":52}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":37,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":7,""teacher_demo"":2,""teacher_raw_frames"":246,""teacher_sampled_frames"":50,""test_use"":false}",N1800,train,37,False,2
libero_10,7,train,put both the alphabet soup and the cream cheese box in the basket,3,7,7,"[2564337726511075081,5588539802720706177,8775329953075666572,5502734918043840715,2092305860409775971,409625624490978284,4085299268941489435,8537830137714499300,568405597646791332,7423717016718826754,3915870455637148669,2898978858585350803,4397789666744193489,2082563152445061563,4581449232139627278,3122536630266406140,402405693449307991,5333397642091636170,4281490812767731821,1427349246640133864,2491309653112030774,522460717354252433,3125383268646429144,7478539731247921594,5371076715465631031,7506666998267534558,916571016847850532,8462493505229270233,1275308000854540889,302180627571622010,5418315110241812777,5655448071561038713,1171241367948681616,3039543837268948738,8310244414432532984,6347707175048813495,1089396369855840143,6191562696556655605,1307279807344854794,4573733249512577896,3781442485052134047,4904651705656643174,3964760207791545460,4888267404949723309,5708215700067311094,93351870594750137,7590328213776734030,2376818188200500100,8033740422074731563,8833071520693473000,3900278425239308475,6285770524664953689,298215509636217961,7524413092535480125,1924834980762599057,5353770390211977189,5775369009135924867,4983960296733771645,40860364176140609,8913189508617915024,1653597497255095179,5228244224918912755,7952889457035110258,2998638369209666747,7360675218213687924,3960161747503774333,1162121901720168574,2771401518294943291,494829771310993070,1016663463374572010,5221300783558526386,3566105101420442845,2496767167296237965,2022532979888013655,7570518909759524339,2735949389879153538,9105492749033457927,5412777787333337721,119534179516599881,5819652029600558410,2246517444466848572,1596380778975994481,1338579922064022058,2603405220912974990,5663788447106072631,4672507471840626590,8145653830112058190,486078702135903794,3280033746944948631,7467581260173456463,4338782030418425116,2037733434139655232,8367183244256398486,6074121470605164128,6471962946093271814,8760919547051329777,1426197829903420392,6525226390880203438,4334216163813253032,5716428432204494209,8045796856932139703,1940061399356146172,8803015403780318604,7112992690418151429]",False,520,79.92879333207384,84.0324512179941,"{""ever_satisfied"":[false,false],""final_satisfied"":[false,false],""peak_satisfied_count"":0,""predicates"":[[""in"",""alphabet_soup_1"",""basket_1_contain_region""],[""in"",""cream_cheese_1"",""basket_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0}]}","{""bytes"":164068359,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_10_task_07_state_003.pt"",""replans"":104}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":37,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_10"",""task_id"":7,""teacher_demo"":3,""teacher_raw_frames"":279,""teacher_sampled_frames"":57,""test_use"":false}",N1800,train,37,False,3
libero_90,3,meta_train,put the butter at the back in the top drawer of the cabinet and close it,0,7,7,"[3463252452235991221,2337350760912150312,8161855968009784438,8214055746421606667,1542958794424955060,1596371316421749689,3300839992879728970,1515216923558476676,8888616565337359682,3989284990074701907,2047032325460580723,208746576969330771,7795845198237565512,4976912510760930834,7677423444143065202,8437475311278861364,2992029420982994691,8540929155291270607,8857381824075531757,6717524333376369801,318682629911040204,8238151636016414989,9078950066631763160,6879576329745308635,4784715550055640506,3237121610935137325,275944231883205180,5679325194804583127,4967419413390713644,2167890266506144336,5863705567279506357,7761565759944990785,749883301249389933,7745405932829170145,6976429834935865508]",True,172,33.351955369114876,34.34021442523226,"{""ever_satisfied"":[true,true],""final_satisfied"":[true,true],""peak_satisfied_count"":2,""predicates"":[[""in"",""butter_2"",""wooden_cabinet_1_top_region""],[""close"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":117},{""satisfied"":[true,true],""step"":172}]}","{""bytes"":55216005,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_03_state_000.pt"",""replans"":35}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":43,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":3,""teacher_demo"":0,""teacher_raw_frames"":183,""teacher_sampled_frames"":38,""test_use"":false}",N1800,train,43,False,0
libero_90,3,meta_train,put the butter at the back in the top drawer of the cabinet and close it,1,7,7,"[1744563937202573523,1501003248594690273,4253770601318701296,569720763052505910,299951401507768706,4043973426313508183,8115517137211960739,162191702331670159,3187597477918770790,4281690915880607494,1581939060727012639,6615223608210381767,740238587186198268,4940629726328038995,5365514443359147225,2607753611118602531,3753150467719338450,7704083716949971615,2439358823286897676,8744672896785378582,3236819262618452874,8946988731821132698,1129383953514847038,3682261918095857997,2894654045154240909,3754117739133419628,7384586953620171694,934313948325649401,4470262752704418924,8616903928537340804,8502319734231964819,666073978247704497,4632206942576607149,5717284662142015458,3714063673190115246,8956307803125253506,3006628929142561915,7221847654967489809,8810540623657208093,4987444605859592822,8510236322019906113,1645155789097810721,2338417431097479678,5184122402600124683,8248378395996744609,4154410740635730229,3212729081858374170,3290179764328841330,3965088169182855839,7778407970895099842,1887935274734365856,5298254513216022455,6708291835253940653,7503563274835975588,1275802730566037733,2105205285945811199,6507750431272380395,5300150638411956224,2743367277329917707,7146175411066914808,2125538946275256949,5203068838537854607,8930467415322172262,3926994520100602731,3604152635855828965,5693288806760571001,144643616978297979,6507439242720680948,1776958691228115775,1339647855977536959,7510271815279146723,3747459138505968126,8904326392794307666,7420229589559841585,4767937041690697535,283088200525881925,7991439676075133577,1000234148043899946,7636747624529989313,907323717247090788]",False,400,60.48316228063777,62.37303739693016,"{""ever_satisfied"":[false,true],""final_satisfied"":[false,true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_2"",""wooden_cabinet_1_top_region""],[""close"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[false,true],""step"":161}]}","{""bytes"":126206679,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_03_state_001.pt"",""replans"":80}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":43,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":3,""teacher_demo"":1,""teacher_raw_frames"":204,""teacher_sampled_frames"":42,""test_use"":false}",N1800,train,43,False,1
libero_90,3,meta_train,put the butter at the back in the top drawer of the cabinet and close it,2,7,7,"[8949149783415477956,4516295665246213560,2052271694247586027,9011631737548241417,97854790008320753,451153564187916741,7478978813103900898,6827742394449694272,5265033022042814656,4779545910765386669,7291454868160903245,3532146457711357421,515814491144078332,5353791895988005663,9177168810835222914,1461779550137009919,5217533246683209881,1110883722056685302,2303758629452565078,4169525421616883259,5762972253255117270,4794296292723991611,8831835289473304312,1882595891243347702,6381697104859554636,6596537141792510128,2562888767021537259,1324141186910733951,2559933900609270726,6369406974844891187,1715250129649892035,6730461007539867397,4516266053431266601,1987629881003342778,1366942092025472909]",True,173,32.619809451978654,35.4127354263328,"{""ever_satisfied"":[true,true],""final_satisfied"":[true,true],""peak_satisfied_count"":2,""predicates"":[[""in"",""butter_2"",""wooden_cabinet_1_top_region""],[""close"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[true,false],""step"":108},{""satisfied"":[true,true],""step"":173}]}","{""bytes"":55216005,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_03_state_002.pt"",""replans"":35}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":43,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":3,""teacher_demo"":2,""teacher_raw_frames"":192,""teacher_sampled_frames"":40,""test_use"":false}",N1800,train,43,False,2
libero_90,3,meta_train,put the butter at the back in the top drawer of the cabinet and close it,3,7,7,"[7651768545572637715,6161840396780171273,7420522035630377698,4813783927730722896,504440707359276581,6188150381031820380,1223803399051135748,9071052554598033143,2396889014121382845,4714588644222333176,8479653659298575339,7855191326611046952,8815148813862802069,5001768183440279061,7178059187328081817,3968136500852849457,1185203120713699143,6942352699286990126,2176170967586434151,897921513238953363,1064161261037201245,5237896237038674831,7314659813647221297,1738801032116300039,6333181731290128289,8111096248653864716,5003384711985266267,419656461522239408,1660339732341947286,640093438282713766,7788775845966152494,4395353035831801662,2702145275747755233,2478275201709502044,3414601058040419149,5628831860810843744,8179241931287249360,4384360308685891379,1647073478254193420,5300336582738035862,1707240472372049738,8555722480350531284,2310659398203273432,9048205864033033145,8911773768155820710,1594757096113566070,8765477809766249420,927796054540556582,5209680230217350051,5663034754363408693,3325553221129360027,4762867061123225849,6921241689805806562,7755223804378528285,5368172492863229683,8931477689438513573,1944014871362582973,6137897178122354738,6071279996517879672,8573162128574337905,4456203530398862133,565884713441670535,7367099577152033098,5357933737869570371,4507099469149128442,7393250786646016222,9195009500076863472,5762114947566821924,2028477200131848310,234110851245264827,948152031683757950,6997362678454334468,9125825077918176083,5831993327393128284,2186898617000543732,3762920398732679823,4086351856774511542,4994099176546202,927571300576104095,3435876652092943663]",False,400,60.80972576700151,64.51167584536597,"{""ever_satisfied"":[false,true],""final_satisfied"":[false,true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_2"",""wooden_cabinet_1_top_region""],[""close"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false,false],""step"":0},{""satisfied"":[false,true],""step"":177}]}","{""bytes"":126206679,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_03_state_003.pt"",""replans"":80}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":43,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":3,""teacher_demo"":3,""teacher_raw_frames"":204,""teacher_sampled_frames"":42,""test_use"":false}",N1800,train,43,False,3
libero_90,56,meta_train,pick up the butter and put it in the tray,0,7,7,"[2226032360068530699,4551069448295705575,6713942495031054896,1662112725463687164,373361830260579180,8292647550689012877,8436317902454726093,8501378697313634874,8124132530273666966,5638917457186611740,1059257555335924615,6416102671014831190,8457364500328720160,2622895026754486846,4005743147312751643,8888582604713139032,1385896926385013928,2591329525455279306]",True,87,18.402747055981308,19.388628647197038,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":87}]}","{""bytes"":28397333,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_56_state_000.pt"",""replans"":18}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":0,""teacher_raw_frames"":103,""teacher_sampled_frames"":22,""test_use"":false}",N1800,train,96,False,0
libero_90,56,meta_train,pick up the butter and put it in the tray,1,7,7,"[8119243783633441076,7282820214086490810,2177062340765572968,6644618112071839899,5016145634526778955,8353232097943047893,2133318581563068807,1193810775646674988,1967520375173541613,6912678257968729808,7997292861180836513,5121747281817651262,2063515351896371617,7102316997633699308,6015033311259852099,5178981702938774623]",True,76,15.207970442250371,17.178212385158986,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":76}]}","{""bytes"":25242219,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_56_state_001.pt"",""replans"":16}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":1,""teacher_raw_frames"":108,""teacher_sampled_frames"":23,""test_use"":false}",N1800,train,96,False,1
libero_90,56,meta_train,pick up the butter and put it in the tray,2,7,7,"[7234180509893824851,6310507223367765090,2683934427194017610,4843992076099089488,1019506394356440934,8391660553961747888,8631660344062088826,2392418923097458593,3900827321541831712,1796500273437089249,4631756417972979186,3162045824954048393,460397104113602643,6237318617792474962,4995286236072489540,5680590571619412557,422268277304002006,9095259173688631376]",True,87,16.82112155109644,19.770179306156933,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":87}]}","{""bytes"":28397333,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_56_state_002.pt"",""replans"":18}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":2,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":2,""teacher_raw_frames"":104,""teacher_sampled_frames"":22,""test_use"":false}",N1800,train,96,False,2
libero_90,56,meta_train,pick up the butter and put it in the tray,3,7,7,"[170087714640543084,6192430205628314174,3785706859865600201,4350491489006068677,4042284879221296836,1060268680401951589,7829540551696787724,8687952669361346111,8232784802571372944,8401120800963912051,3045956571281696393,1674775945616819263,5155415576533198861,1487892492867891826,3203355520829157193,689718489739131931,1000533918580741900,7113733540855018359,2375251300202934239]",True,92,16.901897388976067,20.80434964224696,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""in"",""butter_1"",""wooden_tray_1_contain_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":92}]}","{""bytes"":29974890,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_56_state_003.pt"",""replans"":19}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":96,""init_state_id"":3,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":56,""teacher_demo"":3,""teacher_raw_frames"":118,""teacher_sampled_frames"":25,""test_use"":false}",N1800,train,96,False,3
libero_90,11,meta_train,open the top drawer of the cabinet,0,7,7,"[630782732335034883,6026432842081904552,6524467843279089035,2832974847133539923,3712237888180262324,7764635933513163748,5392396175869152056,576873571776139937,8085551288014324177,7540017627369803160,4402450519752017817,2619174142822074804,5407307873602349877,7695738410394683309,7270356220009591556]",True,72,17.130519667174667,18.407162444200367,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""open"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":72}]}","{""bytes"":23664662,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_11_state_000.pt"",""replans"":15}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":51,""init_state_id"":0,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":11,""teacher_demo"":0,""teacher_raw_frames"":64,""teacher_sampled_frames"":14,""test_use"":false}",N1800,train,51,False,0
libero_90,11,meta_train,open the top drawer of the cabinet,1,7,7,"[6298808731842278907,3013204293704977845,9189069004249137474,845583777739958146,9030615313103130585,2581358113206011979,2601714929015656098,6650581985665358239,6391224073264308071,853340919727540610,8650808421510180083,2137829193316400796,4645934200882659142,3489194163712655402,2127207147380454471,7239820938985808702,6924600094782458681]",True,81,17.838328139856458,20.22338938806206,"{""ever_satisfied"":[true],""final_satisfied"":[true],""peak_satisfied_count"":1,""predicates"":[[""open"",""wooden_cabinet_1_top_region""]],""schema_version"":""ember_pi05_stage_predicate_episode_v1"",""transitions"":[{""satisfied"":[false],""step"":0},{""satisfied"":[true],""step"":81}]}","{""bytes"":26819776,""path"":""<writer-stability-study>/rollouts/e1/N1800/trajectories/libero_90_task_11_state_001.pt"",""replans"":17}","{""asset"":""N1800"",""checkpoint_selection_use"":false,""global_task_id"":51,""init_state_id"":1,""outcome_dependence"":false,""schema_version"":""ember_writer_stability_rollout_condition_v1"",""suite"":""libero_90"",""task_id"":11,""teacher_demo"":1,""teacher_raw_frames"":74,""teacher_sampled_frames"":16,""test_use"":false}",N1800,train,51,False,1
