asset,control_step,global_task_id,init_state_id,pair_id,predicate,predicate_index,satisfied,suite,task_id
C600,72,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,73,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,74,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,75,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,76,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,77,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,78,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,79,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,80,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,81,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,82,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,83,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,84,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,85,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,86,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,87,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,88,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,89,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,90,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,91,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,92,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,93,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,94,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,95,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,96,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,97,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,98,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,99,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,100,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,101,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,102,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,103,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,104,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,105,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,106,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,107,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,108,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,109,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,110,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,111,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,112,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,113,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,114,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,115,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,116,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,117,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,118,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,119,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,120,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,121,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,122,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,123,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,124,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,125,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,126,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,127,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,128,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,129,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,130,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,131,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,132,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,133,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,134,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,135,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,136,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,137,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,138,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,139,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,140,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,141,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,142,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,143,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,144,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,145,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,146,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,147,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,148,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,149,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,150,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,151,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,152,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,153,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,154,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,155,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,156,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,157,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,158,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,159,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,160,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,161,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,162,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,163,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,164,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,165,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,166,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,167,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,168,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,169,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,170,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,171,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,172,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,173,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,174,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,175,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,176,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,177,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,178,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,179,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,180,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,181,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,182,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,183,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,184,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,185,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,186,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,187,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,188,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,189,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,190,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,191,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,192,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,193,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,194,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,195,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,196,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,197,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,198,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,199,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,200,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,201,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,202,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,203,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,204,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,205,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,206,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,207,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,208,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,209,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,210,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,211,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,212,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,213,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,214,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,215,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,216,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,217,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,218,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,219,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,220,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,221,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,222,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,223,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,224,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,225,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,226,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,227,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,228,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,229,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,230,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,231,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,232,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,233,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,234,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,235,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,236,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,237,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,238,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,239,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,240,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,241,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,242,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,243,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,244,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,245,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,246,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,247,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,248,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,249,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,250,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,251,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,252,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,253,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,254,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,255,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,256,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,257,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,258,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,259,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,260,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,261,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,262,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,263,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,264,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,265,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,266,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,267,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,268,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,269,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,270,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,271,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,272,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,273,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,274,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,275,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,276,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,277,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,278,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,279,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
C600,280,12,0,libero_object_task_02_state_000,"[""in"",""salad_dressing_1"",""basket_1_contain_region""]",0,False,libero_object,2
O1200,0,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,1,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,2,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,3,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,4,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,5,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,6,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,7,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,8,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,9,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,10,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
O1200,11,20,1,libero_goal_task_00_state_001,"[""open"",""wooden_cabinet_1_middle_region""]",0,False,libero_goal,0
